电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
人工智能,史蒂文·斯皮尔伯格,布莱恩·奥尔迪斯/史蒂文·斯皮尔伯格/IanWatson,海利·乔·奥斯蒙/弗兰西丝·奥康纳/山姆·洛巴兹/杰克·托马斯/裘德·洛/威廉·赫特/肯·梁/克拉克·格雷格/凯文·苏斯曼/汤姆·加洛普/尤金·奥斯门特/艾普尔·格雷斯/马特·温斯顿/萨布丽娜·格德维奇/西奥·格林利,剧情/科幻/冒险,美国,英语,2001-06-29(美国),146分钟,AI人工智慧,tt0212720
你好，之华,岩井俊二,岩井俊二,周迅/秦昊/杜江/张子枫/邓恩熙/边天扬/吴彦姝/谭卓/胡歌/胡昌霖/李春明/穆龙/刘靖宇/高炳然/白素娟/刘思博/常海波/李勇/刘笑语/赵芙丽/建圳/郭德诚/王靖宇/孙萍/李泽宇/仇硕康/艺涵/李昊芳/王子璇/王远达/于建波/张俊宇,剧情/爱情,中国大陆,汉语普通话,2018-11-09(中国大陆),114分钟,之华/LastLetter,tt9078374
缝纫机乐队,大鹏,大鹏/苏彪,大鹏/乔杉/古力娜扎/李鸿其/韩童生/曲隽希/于谦/岳云鹏/王劲松/于洋/代乐乐/赵英俊/马大明/张一鸣/衣云鹤/曹然然/曹桐睿/宋小宝/刘小光/文松/宋晓峰/周冬雨/袁姗姗/宋茜/林志玲,喜剧/音乐,中国大陆,汉语普通话,2017-09-29(中国大陆),117分钟,CityofRock,tt7339584
幸福终点站,史蒂文·斯皮尔伯格,安德鲁·尼科尔/萨沙·杰瓦西/杰夫·内桑森,汤姆·汉克斯/凯瑟琳·泽塔-琼斯/斯坦利·图齐/齐·麦克布赖德/迭戈·卢纳/巴里·沙巴卡·亨利/库玛·帕拉纳/佐伊·索尔达娜/埃迪·琼斯/祖德·塞克利拉/科瑞·雷诺兹/古列雷莫·迪亚兹/里尼·贝尔/瓦列里·尼古拉耶夫/迈克尔·诺里/BobMorrisey/萨沙·斯皮尔伯格/苏珊·索洛米/卡尔利斯·布克/StephonFuller/丹·芬纳蒂/LydiaBlanco/肯尼斯·崔/卡斯·安瓦尔/康拉德·皮拉/杜桑恩·杜基齐/马克·伊瓦涅/BennyGolson/斯科特·安第斯/罗伯特·科瓦吕比亚/DilvaHenry/卡尔艾拉切/HayatiAkbas/艾力克斯·伯恩斯/埃莱娜·卡多纳/DanChase/查得·R·戴维斯/AntonellaElia/MichaelEliopoulos/MarstonFobbs/RiadGalayini/JeraldGarner/JustinRodgersHall/MohammedHassan/AmberHavens/KseniaJarova/BarryJulien/SvilenaKidess/ZuzanaMonroe/艾丽西亚·奥奇瑟/本杰明·奥切恩格,剧情/喜剧/爱情,美国,英语/俄语/法语/保加利亚语,2005-01-14(中国大陆)/2004-06-18(美国),128分钟,机场客运站(港)/航站情缘(台)/航站奇缘/单程机票航站奇缘/候机楼/单程机票/爱你无国界,tt0362227
爱在午夜降临前,理查德·林克莱特,理查德·林克莱特/朱莉·德尔佩/伊桑·霍克/金·克里桑,伊桑·霍克/朱莉·德尔佩/肖姆斯·戴维-菲茨帕特里克/詹妮弗·普里尔/夏洛特·普里尔/XeniaKalogeropoulou/沃尔特·拉萨利/亚里安妮·拉贝德/雅尼斯·帕帕多普洛斯/阿锡娜·瑞秋·特桑阿里/帕诺斯·科罗尼斯/YotaArgyropoulou/约翰·斯洛斯,剧情/爱情,美国/希腊,英语/希腊语/法语,2013-06-14(美国),109分钟,爱在午夜希腊时(台)/情约半生(港)/爱在午夜到来时/爱在午夜梦回时/午夜之前,tt2209418
后来的我们,刘若英,袁媛/何昕明/潘彧/安巍/刘若英,井柏然/周冬雨/田壮壮/曲哲明/刘启恒/苏小明/邹倚天/张子贤/施予斐/李剑青,剧情/爱情,中国大陆,汉语普通话,2018-04-28(中国大陆),120分钟,UsandThem,tt8033592
实习生,南希·迈耶斯,南希·迈耶斯,罗伯特·德尼罗/安妮·海瑟薇/蕾妮·罗素/安德雷斯·霍尔姆/乔乔·库什纳/安德鲁·兰内斯/亚当·德维尼/扎克·珀尔曼/杰森·奥利/克里斯蒂娜·谢勒/纳特·沃尔夫/琳达·拉文/西利亚·维斯顿/史蒂夫·维诺维奇/玛丽·凯·普莱斯/德瑞娜·德尼罗,喜剧,美国,英语,2015-09-25(美国),121分钟,高年级实习生(台)/见习冇限耆(港),tt2361509
哆啦A梦：伴我同行,八木龙一/山崎贵,山崎贵/藤子·F·不二雄,水田山葵/大原惠美/嘉数由美/木村昴/关智一/三石琴乃/松本保典/田原阿尔诺/竹内都子/荻野志保子/高木涉/松本幸/佐藤美由希/Lynn/妻夫木聪,剧情/动画,日本,日语,2015-05-28(中国大陆)/2014-08-08(日本),95分钟,与我同行的哆啦A梦/机器猫：伴我同行/小叮当：伴我同行/StandbyMeDoraemon/Doraemon3D:StandbyMe,tt3331846
遇见你之前,西娅·夏罗克,斯科特·纽斯塔德/迈克尔·H·韦伯/乔乔·莫伊斯,艾米莉亚·克拉克/山姆·克拉弗林/珍妮·麦克蒂尔/查尔斯·丹斯/布兰登·柯伊尔/珍娜·科尔曼/马修·刘易斯/本·劳埃德-休斯/凡妮莎·柯比/斯蒂芬·皮科克/马修·约翰·摩尔利/汉娜·弗林,剧情/爱情,英国,英语,2016-06-03(美国),110分钟,我就要你好好的(台)/温暖的遇见你,tt2674426
阿凡达,詹姆斯·卡梅隆,詹姆斯·卡梅隆,萨姆·沃辛顿/佐伊·索尔达娜/西格妮·韦弗/史蒂芬·朗/米歇尔·罗德里格兹/吉奥瓦尼·瑞比西/乔·大卫·摩尔/希·庞德/韦斯·斯塔迪/拉兹·阿隆索/迪利普·劳/马特·杰拉德/肖恩·安东尼·莫兰,动作/科幻/战争/冒险,美国/英国,英语/西班牙语,2010-01-04(中国大陆)/2009-12-18(美国),162分钟/178分钟(加长版),天神下凡(港)/化身/异次元战神/神之化身,tt0499549
找到你,吕乐,秦海燕,姚晨/马伊琍/袁文康/吴昊宸/王梓尘/陶昕然/高叶/齐欢,剧情/家庭,中国大陆,汉语普通话,2018-10-05(中国大陆)/2018-06-17(上海电影节),102分钟,"谜踪/Lost,Found",tt9034530
大鱼,蒂姆·波顿,DanielWallace/约翰·奥古斯特,伊万·麦克格雷格/阿尔伯特·芬尼/比利·克鲁德普/杰西卡·兰格/海伦娜·伯翰·卡特/艾莉森·洛曼/罗伯特·吉尔劳姆/玛丽昂·歌迪亚/马修·麦克格罗里/大卫·丹曼/米西·派勒/卢顿·万恩怀特三世/艾达·泰/艾伦妮·泰/史蒂夫·布西密/丹尼·德维托/迪普·罗伊/海利·安妮·内尔森,剧情/家庭/奇幻/冒险,美国,英语/法语/俄语/粤语/汉语普通话,2003-12-04(纽约首映)/2004-01-09(美国),125分钟,大鱼奇缘(港)/大智若鱼(台)/大鱼老爸,tt0319061
小王子,马克·奥斯本,伊连娜·布里纳尔/鲍勃·佩尔西凯蒂/安东尼·德·圣-埃克苏佩里,杰夫·布里吉斯/麦肯吉·弗依/瑞秋·麦克亚当斯/瑞利·奥斯本/詹姆斯·弗兰科/玛丽昂·歌迪亚/本尼西奥·德尔·托罗/保罗·路德/艾伯特·布鲁克斯/巴德·库特/瑞奇·热维斯/保罗·吉亚玛提/杰奎·巴恩布鲁克/马塞尔·布里奇斯/杰菲·布莱尼恩,动画/奇幻,法国,英语/法语,2015-10-16(中国大陆)/2015-05-22(戛纳电影节)/2015-07-29(法国),108分钟,TheLittlePrince,tt1754656
神偷奶爸2,皮埃尔·柯芬/克里斯·雷纳德,辛科·保罗/肯·道里欧,史蒂夫·卡瑞尔/克里斯汀·韦格/本杰明·布拉特/米兰达·卡斯格拉夫/拉塞尔·布兰德/郑肯/史蒂夫·库根/艾尔西·费舍尔/达纳·盖尔/莫伊塞斯·阿里亚斯/纳西姆·帕杜雷德/克里斯汀·沙尔/皮埃尔·柯芬/克里斯·雷纳德/尼科莱·斯托伊洛夫/瓦妮莎·贝尔/艾娃·阿卡雷斯/罗里·艾伦/杰克·安杰尔/伊娃·贝拉/约翰·齐甘/黛比·戴瑞巴里/杰斯·哈梅尔/丹尼·曼恩/莫娜·马歇尔/米凯·麦高万/AlecMedlock/拉瑞恩·纽曼/扬·拉布森/安德烈·鲁滨孙/吉姆·瓦德/艾普尔·温切尔/BaileyGambertoglio/雪莉·琳恩,喜剧/动画/冒险,美国/法国/日本,英语/乌克兰语,2014-01-10(中国大陆)/2013-07-03(美国),99分钟(中国大陆)/98分钟(美国),卑鄙的我2/坏蛋奖门人2(港),tt1690953
垫底辣妹,土井裕泰,桥本裕志/坪田信贵,有村架纯/伊藤淳史/吉田羊/田中哲司/野村周平/安田显/阿部菜渚美/中村靖日/矢岛健一/峰村理惠,剧情/家庭,日本,日语,2016-04-14(中国大陆)/2015-05-01(日本),117分钟,奇迹补习社(港)/奇迹补习班/垫底女生/BiriGirl/FlyingColors,tt4195368
遗愿清单,罗伯·莱纳,JustinZackham,杰克·尼科尔森/摩根·弗里曼/西恩·海耶斯/贝弗利·陶德/罗伯·莫洛/阿方索·弗里曼/韦尔达·布里奇斯/伊恩·安东尼·代尔/诺尔·古格雷米,剧情/喜剧/冒险,美国,英语,2007-12-25(多伦多电影节)/2008-01-11(美国),97分钟,玩转身前事(港)/一路玩到挂(台)/拿命开玩笑,tt0825232
海边的曼彻斯特,肯尼思·洛纳根,肯尼思·洛纳根,卡西·阿弗莱克/卢卡斯·赫奇斯/米歇尔·威廉姆斯/C·J·威尔逊/凯尔·钱德勒/卡拉·海沃德/格瑞辰·摩尔/泰特·多诺万/埃里卡·麦克德莫特/希瑟·伯恩斯/蜜西·雅格/斯蒂芬·亨德森/本·汉森/玛丽·梅伦/安东尼·埃斯特拉/苏珊·波尔法/罗伯特·塞拉/卡罗琳·皮克曼/约什·汉密尔顿/肖恩·菲茨吉本/肯尼思·洛纳根/安娜·巴瑞辛尼科夫/利亚姆·麦克尼尔/马修·布罗德里克/Kt·巴达萨罗/威廉·博恩凯塞尔/弗兰克·达戈斯蒂诺/托马斯·马里亚诺,剧情/家庭,美国,英语,2017-08-25(中国大陆)/2016-01-23(圣丹斯电影节)/2016-11-18(美国),137分钟,情系海边之城(港),tt4034228
天使爱美丽,让-皮埃尔·热内,纪尧姆·洛朗/让-皮埃尔·热内,奥黛丽·塔图/马修·卡索维茨/吕菲斯/洛莱拉·克拉沃塔/塞尔日·梅兰/贾梅尔·杜布兹/克洛蒂尔德·莫勒/克莱尔·莫里耶/伊莎贝尔·南蒂/多米尼克·皮侬/阿尔蒂斯·德·彭居埃恩/友兰达·梦露/于尔班·康塞利埃/莫里斯·贝尼舒/米歇尔·罗班/安德烈·达芒/克洛德·佩隆/阿尔梅尔/迪基·奥尔加多/KevinFernandes/弗洛拉·吉耶/阿莫里·巴博尔/欧仁·贝蒂埃/让·达里/马克·阿米约,喜剧/爱情,法国/德国,法语/俄语,2001-04-25(法国)/2001-08-16(德国),122分钟/129分钟(法国),艾蜜莉的异想世界(台)/天使艾米莉/天使艾美丽/阿梅丽的奇妙命运/艾蜜丽/Amelie,tt0211915
白蛇：缘起,黄家康/赵霁,大毛,张喆/杨天翔/唐小喜/刘薇/张遥函/郑小璞/张博恒/张赫/马程/程寅/陈霖生/惠龙/林强/章斌,爱情/动画/奇幻,中国大陆/美国,汉语普通话,2019-01-11(中国大陆),99分钟,WhiteSnake,tt9288776
夏洛特烦恼,闫非/彭大魔,闫非/彭大魔,沈腾/马丽/尹正/艾伦/王智/田雨/宋阳/常远/李萍/李立群/张一鸣/马小茜/赵震/董良瑜/刘坤/黄才伦/陈昊明/陆林洁/王成思/刘金/刘立东/杨欢/宁幻秋/温森/陶柏/许猛/嫣红/刘叶舟/王硕/马驰/周展翅/周华安/顾佳欣/易波/一戈/姜田丰/郭恩强/常世奎/于健/王琦/赵雪/陶亮/黄杨/陆羊/王军/刘子凡/刘笑竹/卢莹/张广洁/方菲菲/许登雨/朱波/肖扬/魏翔/江夏/吴江/张辰/王野/贾悦明/王翡/简姗姗/申琴子/尹星人/桂百惠/管亚鑫/彭泽言/王思浩/关鹏/桂琛/朱磊/徐贤任/田川/李哲,喜剧/爱情,中国大陆,汉语普通话,2015-09-30(中国大陆),104分钟,GoodbyeMr.Loser,tt5061814
入殓师,泷田洋二郎,小山薰堂,本木雅弘/广末凉子/山崎努/吉行和子/笹野高史/余贵美子,剧情,日本,日语,2008-09-13(日本),130分钟,礼仪师之奏鸣曲(港)/礼仪师(台)/送行者-礼仪师的乐章(台)/为逝者送行的人/纳棺师/Departures/Okuribito,tt1069238
一天,罗勒·莎菲,大卫·尼克尔森,安妮·海瑟薇/吉姆·斯特吉斯/汤姆·米森/朱迪·惠特克/蒂姆·凯/拉菲·斯波/约瑟芬·德·拉·波美/派翠西娅·克拉克森/肯·斯托特/海达·里德/阿曼达·费尔班克-海恩斯/大卫·阿贾拉/乔治雅·金/宇韦尔利·罗奇/克拉拉·佩吉特/马特·贝里/萝玛拉·嘉瑞/戴安娜·肯特/JamesLaurenson/马修·比尔德/托比·瑞格波/托马斯·阿诺德/菲比·福克斯/艾米莉亚·琼斯/麦克·宾德尔/贝恩·科拉科/NatalieHallam/范德·麦克劳德,剧情/爱情,美国/英国,英语,2011-08-19(美国),107分钟,真爱挑日子(台)/情约1天(港)/一年恋一天/一天的恋人/年年有今日/每年今日,tt1563738
帕丁顿熊2,保罗·金,保罗·金/迈克尔·邦德/西蒙·法纳比,本·卫肖/休·格兰特/休·博纳维尔/莎莉·霍金斯/萨缪尔·乔斯林/马德琳·哈里斯/朱丽·沃特斯/布莱丹·格里森/吉姆·布劳德本特/艾美达·斯丹顿/彼得·卡帕尔迪/艾琳·阿特金斯/汤姆·康蒂/本·米勒/诺亚·泰勒/理查德·艾欧阿德,喜剧/动画/家庭,英国/法国/美国,英语,2017-12-08(中国大陆)/2017-11-10(英国),103分钟,柏灵顿2(港)/柏灵顿熊熊出任务(台),tt4468740
神偷奶爸,皮埃尔·柯芬/克里斯·雷纳德,肯·道里欧/塞尔希奥·巴勃罗斯/辛科·保罗,史蒂夫·卡瑞尔/杰森·席格尔/拉塞尔·布兰德/朱莉·安德鲁斯/威尔·阿奈特/克里斯汀·韦格/米兰达·卡斯格拉夫/达纳·盖尔/艾尔西·费舍尔/皮埃尔·柯芬/克里斯·雷纳德/杰梅奈·克莱门特/杰克·麦克布瑞尔/丹尼·麦克布莱德/敏迪·卡灵/罗布·许贝尔/肯·道里欧/郑肯,喜剧/动画/冒险,美国/法国,英语,2010-06-20(莫斯科电影节)/2010-07-09(美国),95分钟,卑鄙的我/坏蛋奖门人(港)/偷天换“月”(港)/我很贱/Baby的我,tt1323594
大鱼海棠,梁旋/张春,梁旋,季冠霖/苏尚卿/许魏洲/金士杰/杨婷/潘淑兰/九儿/王德顺/张媛媛/薛立方/姜广涛/阿杰/马正阳/宝木中阳/刘校妤,剧情/动画/奇幻,中国大陆,汉语普通话,2016-07-08(中国大陆),105分钟,大海/大·海/大鱼·海棠/DaHai/BigFish&Begonia/BigFish&ChineseFloweringCrabapple,tt1920885
他其实没那么喜欢你,肯·卡皮斯,艾比·科恩/马克·西尔弗斯坦/格雷格·贝伦特/丽兹·塔琪萝,詹妮弗·安妮斯顿/本·阿弗莱克/詹妮弗·康纳利/布莱德利·库珀/斯嘉丽·约翰逊/凯文·康诺利/德鲁·巴里摩尔/贾斯汀·朗/金妮弗·古德温/摩根·莉莉,剧情/喜剧/爱情,美国/德国/荷兰,英语,2009-02-06(美国),129分钟,其实你不懂他的心/收错爱情风/其实他没那么喜欢你,tt1001508
人在囧途,叶伟民,田羽生/史晨赟/徐元丰,徐峥/王宝强/李曼/李小璐/左小青/张歆艺/黄小蕾/马健/邱林,喜剧,中国大陆,汉语普通话,2010-06-04(中国大陆),91分钟,LostonJourney,tt1737237
头脑特工队,彼特·道格特/罗纳尔多·德尔·卡门,彼特·道格特/罗纳尔多·德尔·卡门/梅格·勒福夫/乔什·库雷/迈克尔·阿恩特/西蒙·里奇/鲍勃·彼德森/比尔·哈德尔/艾米·波勒,艾米·波勒/菲利丝·史密斯/理查德·坎德/比尔·哈德尔/刘易斯·布莱克/敏迪·卡灵/凯特林·迪亚斯/戴安·琳恩/凯尔·麦克拉克伦/波拉·庞德斯通/鲍比·莫尼汉/宝拉·佩尔/大卫·戈尔兹/弗兰克·奥兹/乔什·库雷/弗利/约翰·拉岑贝格/卡洛斯·阿拉斯拉奇/皮特·萨加尔/拉什达·琼斯/罗里·艾伦/约翰·齐甘/雪莉·琳恩/拉瑞恩·纽曼/帕丽斯·冯·戴克,喜剧/动画/冒险,美国,英语,2015-10-06(中国大陆)/2015-06-19(美国),95分钟,玩转脑朋友(港)/脑筋急转弯(台)/头脑大作战/大脑环游记/脑中小小人/大脑内外/由内而外/头脑总动员,tt2096673
剪刀手爱德华,蒂姆·波顿,蒂姆·波顿/卡罗琳·汤普森,约翰尼·德普/薇诺娜·瑞德/黛安·韦斯特/安东尼·迈克尔·豪尔/凯西·贝克/罗伯特·奥利维里/康查塔·费雷尔/卡罗琳·阿隆/迪克·安东尼·威廉姆斯/澳澜·琼斯/文森特·普莱斯/艾伦·阿金/苏珊·布洛马特/约翰·戴维森/BryanLarkin/VictoriaPrice/StuartLancaster/GinaGallagher/阿隆·鲁斯汀/阿兰·弗吉/史蒂文·布里尔/PeterPalmer/马克·麦考利/DonnaPieroni/KenDeVaul/KathyDombo/TabethaThomas/尼克·卡特,剧情/爱情/奇幻,美国,英语,1990-12-06(美国),105分钟,幻海奇缘(港),tt0099487
一个叫欧维的男人决定去死,汉内斯·赫尔姆,弗雷德里克·巴克曼/汉内斯·赫尔姆,罗夫·拉斯加德/巴哈·帕斯/托比亚斯·阿姆博瑞/菲利普·伯格/安娜-莱娜·布伦丁/博瑞·伦贝里/埃达·英格薇/弗雷德里克·埃弗斯/玛德琳·雅各布松/查特里娜·拉松/杰克尔·法尔斯特伦,剧情,瑞典,瑞典语/波斯语,2015-12-25(瑞典),116分钟,明天别再来敲门(台)/想死冇咁易(港)/叫欧裴的男人/欧维决定去死/AManCalledOve,tt4080728
人再囧途之泰囧,徐峥,徐峥/丁丁/束焕,徐峥/王宝强/黄渤/陶虹/谢楠/范冰冰,喜剧,中国大陆,汉语普通话/英语/泰语,2012-12-12(中国大陆),105分钟,泰囧/人在囧途2/LostinThailand,tt2459022
快把我哥带走,郑芬芬,赵越/郑芬芬/吕旭,张子枫/彭昱畅/赵今麦/孙泽源/周翊然/刘冠毅/姜宏波/徐光宇,喜剧/奇幻,中国大陆,汉语普通话,2018-08-17(中国大陆),115分钟,GoBrother!/TakeMyBrotherAway,tt8774260
借东西的小人阿莉埃蒂,米林宏昌,宫崎骏/丹羽圭子/玛丽·诺顿,志田未来/神木隆之介/树木希林/三浦友和/大竹忍/竹下景子/藤原龙也,动画/奇幻/冒险,日本,日语,2010-07-17(日本),94分钟,借物少女艾莉缇(台)/借东西的小矮人亚莉亚蒂(港)/借东西的阿莉埃蒂/借东西的地下小人/TheBorrowerArrietty/TheSecretWorldofArrietty,tt1568921
乘风破浪,韩寒,韩寒,邓超/彭于晏/赵丽颖/董子健/金士杰/易小星/张本煜/李荣浩/高华阳/李淳/孙伊涵/熊黎/李春嫒/潘米/小马达/金毛期期/孙启恒/孙强/彭菲茗/贾川西/张国庆/程诚/白珞力/方励/郭佳杰/冷海铭,剧情/喜剧,中国大陆,汉语普通话,2017-01-28(中国大陆),102分钟,Duckweed,tt6461514
亲爱的,陈可辛,张冀,赵薇/黄渤/佟大为/郝蕾/张译/张雨绮/张国强/朱子墨/李一情/陈莹/余皑磊/黄建新,剧情/家庭,中国大陆/香港,汉语普通话/安徽方言/粤语/陕西方言,2014-09-25(中国大陆)/2014-08-28(威尼斯电影节)/2015-01-22(香港),130分钟,亲爱的小孩/打拐/家之亲爱的小孩/Dearest,tt3752930
无敌破坏王2：大闹互联网,菲尔·约翰斯顿/瑞奇·摩尔,菲尔·约翰斯顿/帕米拉·里本/瑞奇·摩尔/吉姆·里尔顿/乔西·特立尼达,约翰·C·赖利/萨拉·西尔弗曼/盖尔·加朵/塔拉吉·P·汉森/杰克·麦克布瑞尔/简·林奇/艾伦·图代克/阿尔弗雷德·莫里纳/艾德·奥尼尔/肖恩·吉布朗尼/弗卢拉·博格/蒂莫西·西蒙斯/黄阿丽/韩秘书·布雷克/葛洛泽尔·格林/瑞贝卡·薇索基/山姆·理查森/雅布其·杨-怀特/莫里斯·拉马奇/梅丽莎·维拉斯诺/凯蒂·洛斯/贾米·埃曼/霍拉提奥·桑斯/亚历克斯·莫法特/琼·斯奎布/德拉·萨巴/菲尔·约翰斯顿/约翰·迪·玛吉欧/瑞奇·摩尔/科琳·巴林杰/达尼·费尔南德斯/蒂芙妮·赫雷拉/阿娜·奥缇兹/迪安娜·阿格隆/杰森·曼兹沃克斯/雷蒙德·S·佩尔西/伏霞/罗杰·克莱格·史密斯/蒂姆·艾伦/布拉德·加内特/安东尼·丹尼尔斯/科里·伯顿/范·迪塞尔/维韦卡·波林/迈克·吉亚奇诺/凯文·迪特斯/尼可·斯彻金格/丹·雷诺斯/艾琳·贝达/克里斯汀·贝尔/裘蒂·班森/奥丽伊·卡瓦洛/詹妮弗·黑尔/凯特·希金斯/琳达·拉金/凯莉·麦克唐纳/伊迪娜·门泽尔/曼迪·摩尔/佩吉·奥哈拉/帕米拉·里本/阿尼卡·诺尼·罗斯/温明娜/珍妮卡·贝尔格雷/比尔·哈德尔,喜剧/动画/奇幻/冒险,美国,英语,2018-11-23(中国大陆)/2018-11-21(美国),112分钟,无敌破坏王2/无敌破坏王2：网路大暴走(台)/无敌破坏王2：打爆互联网(港)/无敌破坏王2：破坏王大闹互联网/Wreck-ItRalph2,tt5848272
与君相恋100次,月川翔,大岛里美,miwa/坂口健太郎/龙星凉/真野惠里菜/泉泽祐希/太田莉菜/大石吾朗/堀内敬子/田边诚一,爱情,日本,日语,2017-07-06(中国大陆)/2017-02-04(日本),117分钟,和你的第100次恋爱/与你的100次恋爱/与你的100次爱恋(台)/The100thLovewithYou,tt5614984
霸王别姬,陈凯歌,芦苇/李碧华,张国荣/张丰毅/巩俐/葛优/英达/蒋雯丽/吴大维/吕齐/雷汉/尹治/马明威/费振翔/智一桐/李春/赵海龙/李丹/童弟/沈慧芬/黄斐,剧情/爱情/同性,中国大陆/香港,汉语普通话,1993-01-01(香港),171分钟,再见，我的妾/FarewellMyConcubine,tt0106332
