:START_ID,:END_ID,relation,:TYPE
20764,10620,导演,导演
20970,10621,导演,导演
20963,10622,导演,导演
21500,10623,导演,导演
20068,10624,导演,导演
21279,10625,导演,导演
20582,10626,导演,导演
20331,10627,导演,导演
21095,10628,导演,导演
20582,10629,导演,导演
20438,10630,导演,导演
21096,10631,导演,导演
21742,10632,导演,导演
20254,10633,导演,导演
20461,10634,导演,导演
21406,10635,导演,导演
20791,10636,导演,导演
20050,10637,导演,导演
20285,10638,导演,导演
20718,10639,导演,导演
20346,10640,导演,导演
21384,10641,导演,导演
21772,10642,导演,导演
21144,10642,导演,导演
21427,10643,导演,导演
21302,10643,导演,导演
21089,10644,导演,导演
20253,10645,导演,导演
21284,10646,导演,导演
21237,10647,导演,导演
20408,10648,导演,导演
20254,10649,导演,导演
20292,10650,导演,导演
20310,10651,导演,导演
21014,10652,导演,导演
20117,10653,导演,导演
21045,10654,导演,导演
21385,10655,导演,导演
20149,10656,导演,导演
20074,10657,导演,导演
21564,10658,导演,导演
21496,10659,导演,导演
20540,10660,导演,导演
20648,10661,导演,导演
21202,10662,导演,导演
20153,10663,导演,导演
20966,10664,导演,导演
21472,10665,导演,导演
20005,10666,导演,导演
21018,10667,导演,导演
21075,10668,导演,导演
20402,10669,导演,导演
21157,10670,导演,导演
20654,10671,导演,导演
20493,10672,导演,导演
21689,10673,导演,导演
20524,10674,导演,导演
20074,10675,导演,导演
20559,10676,导演,导演
21172,10677,导演,导演
20122,10678,导演,导演
20476,10679,导演,导演
20884,10680,导演,导演
21416,10681,导演,导演
20771,10682,导演,导演
20722,10683,导演,导演
20808,10684,导演,导演
20458,10685,导演,导演
20499,10686,导演,导演
20470,10687,导演,导演
20637,10688,导演,导演
20232,10689,导演,导演
20152,10690,导演,导演
20620,10691,导演,导演
21327,10692,导演,导演
20582,10693,导演,导演
20607,10694,导演,导演
20380,10695,导演,导演
21761,10696,导演,导演
20652,10697,导演,导演
20819,10698,导演,导演
20582,10699,导演,导演
20874,10700,导演,导演
21374,10701,导演,导演
21154,10702,导演,导演
20474,10703,导演,导演
21041,10704,导演,导演
21283,10705,导演,导演
21740,10706,导演,导演
20894,10707,导演,导演
20475,10708,导演,导演
21152,10709,导演,导演
20871,10710,导演,导演
20133,10711,导演,导演
20953,10712,导演,导演
21443,10713,导演,导演
20903,10714,导演,导演
21176,10715,导演,导演
20242,10716,导演,导演
20811,10717,导演,导演
21255,10718,导演,导演
20053,10719,导演,导演
20917,10720,导演,导演
20921,10721,导演,导演
20678,10722,导演,导演
20627,10723,导演,导演
20781,10724,导演,导演
21361,10725,导演,导演
20300,10726,导演,导演
21204,10727,导演,导演
20028,10728,导演,导演
20752,10729,导演,导演
21716,10730,导演,导演
21714,10730,导演,导演
20988,10731,导演,导演
21297,10732,导演,导演
20738,10733,导演,导演
21350,10734,导演,导演
21737,10735,导演,导演
20128,10736,导演,导演
20008,10737,导演,导演
20307,10738,导演,导演
20910,10739,导演,导演
20433,10740,导演,导演
20891,10741,导演,导演
21455,10742,导演,导演
21214,10743,导演,导演
21634,10744,导演,导演
21751,10745,导演,导演
21372,10746,导演,导演
21576,10747,导演,导演
20816,10747,导演,导演
20878,10748,导演,导演
21192,10749,导演,导演
21318,10750,导演,导演
20371,10751,导演,导演
21151,10752,导演,导演
20211,10753,导演,导演
20778,10754,导演,导演
21386,10755,导演,导演
20415,10756,导演,导演
21499,10757,导演,导演
21373,10758,导演,导演
20790,10759,导演,导演
21164,10760,导演,导演
20548,10761,导演,导演
20986,10762,导演,导演
20281,10763,导演,导演
21493,10764,导演,导演
20454,10765,导演,导演
20015,10765,导演,导演
20415,10766,导演,导演
20415,10767,导演,导演
20118,10768,导演,导演
21039,10769,导演,导演
20349,10770,导演,导演
20488,10771,导演,导演
20457,10771,导演,导演
21246,10772,导演,导演
20486,10773,导演,导演
20948,10152,导演,导演
20656,10775,导演,导演
20864,10776,导演,导演
20996,10776,导演,导演
20789,10777,导演,导演
20943,10778,导演,导演
20026,10779,导演,导演
21029,10780,导演,导演
21751,10781,导演,导演
21164,10782,导演,导演
21751,10783,导演,导演
20516,10784,导演,导演
20825,10785,导演,导演
21349,10786,导演,导演
20849,10787,导演,导演
21137,10788,导演,导演
20045,10789,导演,导演
20385,10790,导演,导演
21498,10791,导演,导演
21260,10792,导演,导演
20384,10793,导演,导演
20041,10794,导演,导演
21194,10795,导演,导演
21177,10796,导演,导演
20064,10797,导演,导演
20029,10798,导演,导演
20527,10798,导演,导演
20813,10798,导演,导演
21758,10799,导演,导演
20781,10800,导演,导演
21064,10801,导演,导演
20388,10802,导演,导演
20856,10803,导演,导演
20676,10803,导演,导演
20608,10804,导演,导演
20079,10805,导演,导演
20315,10806,导演,导演
20255,10807,导演,导演
20670,10808,导演,导演
20751,10809,导演,导演
20848,10809,导演,导演
21194,10810,导演,导演
20725,10811,导演,导演
20959,10812,导演,导演
20504,10812,导演,导演
20872,10813,导演,导演
21671,10814,导演,导演
20315,10815,导演,导演
20512,10816,导演,导演
21053,10817,导演,导演
20100,10818,导演,导演
20259,10819,导演,导演
20480,10820,导演,导演
21671,10821,导演,导演
21411,10822,导演,导演
21176,10823,导演,导演
20990,10824,导演,导演
20338,10825,导演,导演
20723,10825,导演,导演
20990,10826,导演,导演
21449,10826,导演,导演
21489,10827,导演,导演
20670,10828,导演,导演
20611,10829,导演,导演
21418,10830,导演,导演
20802,10831,导演,导演
20585,10831,导演,导演
20106,10832,导演,导演
20895,10833,导演,导演
20611,10834,导演,导演
21449,10835,导演,导演
20470,10836,导演,导演
20567,10837,导演,导演
20002,10838,导演,导演
20239,10838,导演,导演
21490,10839,导演,导演
21781,10840,导演,导演
21070,10841,导演,导演
21092,10842,导演,导演
21548,10843,导演,导演
21618,10844,导演,导演
20823,10845,导演,导演
20725,10846,导演,导演
20315,10847,导演,导演
21338,10654,导演,导演
20828,10849,导演,导演
20527,10849,导演,导演
20961,10669,导演,导演
21423,10851,导演,导演
21707,10851,导演,导演
20255,10852,导演,导演
21026,10853,导演,导演
20021,10854,导演,导演
20898,10854,导演,导演
21188,10855,导演,导演
20696,10856,导演,导演
20792,10857,导演,导演
20074,10858,导演,导演
20635,10859,导演,导演
20670,10860,导演,导演
21228,10861,导演,导演
20696,10862,导演,导演
20053,10863,导演,导演
20315,10864,导演,导演
21210,10865,导演,导演
20009,10865,导演,导演
20769,10866,导演,导演
20696,10867,导演,导演
20079,10868,导演,导演
20255,10869,导演,导演
21273,10870,导演,导演
20704,10870,导演,导演
20687,10871,导演,导演
21463,10872,导演,导演
20639,10873,导演,导演
20083,10874,导演,导演
21603,10875,导演,导演
20917,10876,导演,导演
20496,10877,导演,导演
20206,10878,导演,导演
20259,10879,导演,导演
21084,10880,导演,导演
21463,10881,导演,导演
21533,10882,导演,导演
21629,10882,导演,导演
21178,10883,导演,导演
20783,10884,导演,导演
20550,10885,导演,导演
20480,10886,导演,导演
21367,10887,导演,导演
20018,10888,导演,导演
20825,10889,导演,导演
